UUID,category,votes,id
48397c325fff41c1c9ff1d9702d8de85320ba0c6e9e2c7b99dfd9bdd9357f2637,sponsor,1,577
f199030cefdde4fabb63bf5102c3e6e229c26aec28ef3590131720fdfddc1b897,intro,1,578
bc4bf7d9dcab8ef108db59ef3c6ba918cfd9f69601373201e8105fe9c7cd66337,selfpromo,1,579
bc4bf7d9dcab8ef108db59ef3c6ba918cfd9f69601373201e8105fe9c7cd66337,sponsor,1,580
02be2be7815721a92e2bb68e66555afd09255d9df3b394e11b3651d58309f1a97,sponsor,1,581
02be2be7815721a92e2bb68e66555afd09255d9df3b394e11b3651d58309f1a97,intro,1,582
81981fc4e757f97472e202ee286bd67d54ff82564dc6bea71263c36815155b767,intro,1,583
0bda7901f002d22ded1cf8e14a12024315d7307d42329ffc1b8542e6f20621e57,sponsor,1,585
a2d3bd27dc7584b368bd3a7978b0c08e1b2cee1d2021589f45fa7c7a934483ac7,filler,1,586
a2d3bd27dc7584b368bd3a7978b0c08e1b2cee1d2021589f45fa7c7a934483ac7,preview,1,587
ec7cd39706be0ada93332c1c08a487a1a87a8cb66922c28e4b3a66834be446c87,sponsor,1,589
ec7cd39706be0ada93332c1c08a487a1a87a8cb66922c28e4b3a66834be446c87,intro,1,590
ec7cd39706be0ada93332c1c08a487a1a87a8cb66922c28e4b3a66834be446c87,outro,0,588
2d6a0a8766b8af52a15a4798ac8690981d3ae87ddb9ae41a61c030fb94373eab7,intro,1,591
2d6a0a8766b8af52a15a4798ac8690981d3ae87ddb9ae41a61c030fb94373eab7,sponsor,1,592
1cac175f4b50022d53d84037bbec22b4359291dc2c06bb5ff22003811b65ec8b7,selfpromo,1,594
e10ef6ea0f5eb2517a59b692457fa771470069d2d073586c278e8e30c6d1fd627,music_offtopic,1,595
e10ef6ea0f5eb2517a59b692457fa771470069d2d073586c278e8e30c6d1fd627,sponsor,1,596
86d613f4398a3ae06875b15757940e71b8b4e73a9fc582f180a3df6eea7084b87,selfpromo,1,598
86d613f4398a3ae06875b15757940e71b8b4e73a9fc582f180a3df6eea7084b87,sponsor,2,597
b729f3ef6e65e741a4f82ed4b568be1f2dc41e4939a8451cb5f70dbd7ae336d37,sponsor,1,599
4676c380d9993e042a2b57a6ad9cc994b3c5fbf96273b8e87d6d0083d1dc79d67,sponsor,1,600
4676c380d9993e042a2b57a6ad9cc994b3c5fbf96273b8e87d6d0083d1dc79d67,selfpromo,1,601
1b98a67e5f4c68da192d0a89500fb90e3272dc9cdfdd8fa06012b5d9f254e0867,sponsor,1,602
d912c48833a5c9906814cfa990af14ffcf69e85eb3e554b1f20e8562557ef1787,intro,1,603
d912c48833a5c9906814cfa990af14ffcf69e85eb3e554b1f20e8562557ef1787,music_offtopic,1,604
03c7c465af18890ff6e4c01fcbde64dc67cda7824661045b681a5fdb8edabf567,filler,1,605
a1518e5e0485e5f4edcc61e64db5f68e6c46cc572c817fe2428375a39d0454937,preview,1,606
a1518e5e0485e5f4edcc61e64db5f68e6c46cc572c817fe2428375a39d0454937,sponsor,1,607
c5ebec00cac2f926538c21c9f4f4a4c8ef0940285f1d5cab1f6e9a46aea518e47,intro,1,608
c5ebec00cac2f926538c21c9f4f4a4c8ef0940285f1d5cab1f6e9a46aea518e47,sponsor,1,609
8e1080caa5c050139b5ee7c1dc9fa5697f451629238c73ec0154d776dfbe880d7,intro,1,610
8e1080caa5c050139b5ee7c1dc9fa5697f451629238c73ec0154d776dfbe880d7,sponsor,1,611
20dc2bf560a520a84536905ecd18571d65ed9b0d847523cf0579aa1fed3d21dd7,sponsor,1,612
9627e10cd2c9bf3373564b0a41c982df4a9d9e0afc2e79bc9d5db22ce4039d677,intro,1,613
9627e10cd2c9bf3373564b0a41c982df4a9d9e0afc2e79bc9d5db22ce4039d677,preview,1,614
9bc6e9955e3b67dc470403c4f7a2afe19b5ad2c562601e7fef22882be921b62f7,sponsor,1,615
9bc6e9955e3b67dc470403c4f7a2afe19b5ad2c562601e7fef22882be921b62f7,selfpromo,1,616
cf56b65b98410ec8efcd5018eb951a497acce609693a2d7f484f54443bb0b4017,sponsor,2,617
cf56b65b98410ec8efcd5018eb951a497acce609693a2d7f484f54443bb0b4017,preview,0,618
58706ec9064568a99519b3a77f90535190b3f60c94baf73f0f7f69a2f8dc97de7,intro,1,619
58706ec9064568a99519b3a77f90535190b3f60c94baf73f0f7f69a2f8dc97de7,sponsor,1,620
618bd9cc93e0eb4af50cad8923a49d8b0c0f716ce95700ac64185ddafb7b65eb7,intro,1,621
618bd9cc93e0eb4af50cad8923a49d8b0c0f716ce95700ac64185ddafb7b65eb7,outro,1,622
49ca1897c685f163384eeac6e11701138c02ad6dcee57f149a601ec440d942e67,sponsor,1,623
49ca1897c685f163384eeac6e11701138c02ad6dcee57f149a601ec440d942e67,selfpromo,1,624
68a45ac2f486c7684c7623186ec08220c6cc8c19ad3c42b161274223884499fd7,selfpromo,1,626
44e0de2a7f4d608eec38c7820769d42ad7f01289918a63d7695e11afb37605767,sponsor,1,627
44e0de2a7f4d608eec38c7820769d42ad7f01289918a63d7695e11afb37605767,selfpromo,1,628
5c9250671b444698ba69acc1d6fe2a0e97ecd3512f9c6fa5cf2a7c44a5e4f8027,sponsor,1,629
5c9250671b444698ba69acc1d6fe2a0e97ecd3512f9c6fa5cf2a7c44a5e4f8027,selfpromo,1,630
e1dabc9b96bc43fb746eddca64f4d2f4837821dd5c1c3f917f65acdf8363cae57,selfpromo,1,631
1cac175f4b50022d53d84037bbec22b4359291dc2c06bb5ff22003811b65ec8b7,sponsor,2,593
e1dabc9b96bc43fb746eddca64f4d2f4837821dd5c1c3f917f65acdf8363cae57,sponsor,1,632
ac024ec6177ed7b95e7e2ba6e1d0d132811b29ad3ba1113ed8a0604b927f339d7,outro,1,633
ac024ec6177ed7b95e7e2ba6e1d0d132811b29ad3ba1113ed8a0604b927f339d7,selfpromo,1,634
bf238d352c1e36e9f2162335830e18379ec128d6e8d8ab1424436e90aed54ee77,sponsor,1,635
bf238d352c1e36e9f2162335830e18379ec128d6e8d8ab1424436e90aed54ee77,selfpromo,1,636
78f939bdae814fed75038ff75142035841cbf07c8b7014a2eb51882ca4b797027,preview,1,637
78f939bdae814fed75038ff75142035841cbf07c8b7014a2eb51882ca4b797027,sponsor,1,638
e89cf12ce904a4a6c2dddd80cbd6649c039ce8642c9a8b581207d65e1ff6fdda7,interaction,1,639
ac024ec6177ed7b95e7e2ba6e1d0d132811b29ad3ba1113ed8a0604b927f339d7,sponsor,1,640
4a1a1dc248b88ef42d89e157d19acf255cb627a4cfe32e1b6f36cf001c95b4d17,selfpromo,1,641
4a1a1dc248b88ef42d89e157d19acf255cb627a4cfe32e1b6f36cf001c95b4d17,sponsor,1,642
992e92a5dd30749c4283bda7fbe16ff330f7e9562b95469515e876a6c5895efd7,selfpromo,1,644
992e92a5dd30749c4283bda7fbe16ff330f7e9562b95469515e876a6c5895efd7,sponsor,2,643
188d16ceb3aab765e513b0483860fdeea53ca7e453ae0380c9cf0c9090e40d2e7,selfpromo,1,646
68a45ac2f486c7684c7623186ec08220c6cc8c19ad3c42b161274223884499fd7,sponsor,3,625
7834d7d5053541cea62d62913035deedde3eadf2ba026fec361b6d2365d575b17,selfpromo,1,648
bba58557dfd9de23c5358842010523796c1117134b06b4a35fd0c1f33b6c96c37,preview,1,649
bba58557dfd9de23c5358842010523796c1117134b06b4a35fd0c1f33b6c96c37,interaction,1,650
6b9d097afe0691911f8feb0def7a1c5d3ff54e9bdc398a1145bdfeaeb7f630567,sponsor,1,651
36f69e8e50f9757e37d2e72a43201142d10574dc7aba8b36f18f284a214e2e837,sponsor,1,652
36f69e8e50f9757e37d2e72a43201142d10574dc7aba8b36f18f284a214e2e837,selfpromo,1,653
7834d7d5053541cea62d62913035deedde3eadf2ba026fec361b6d2365d575b17,sponsor,4,647
9f28cc9a393ace1db2992e19d92c6a7ea0b628bf741c73802f98c7a4969eb9467,selfpromo,1,655
9f28cc9a393ace1db2992e19d92c6a7ea0b628bf741c73802f98c7a4969eb9467,sponsor,2,654
3a2c781cf0c6061921ef6332778404b04f3a9f8f4265e15258070665298ca1d07,intro,1,656
3a2c781cf0c6061921ef6332778404b04f3a9f8f4265e15258070665298ca1d07,sponsor,1,657
f4e7ed0a6d68a239a0b857c75c6113181d31affa1ab53de7d69253c53000f3d27,sponsor,1,658
f4e7ed0a6d68a239a0b857c75c6113181d31affa1ab53de7d69253c53000f3d27,intro,1,659
49ca2142520dbcae974d2ec23d96de8faaad4fe470b526055f6752c7530f26937,sponsor,1,660
49ca2142520dbcae974d2ec23d96de8faaad4fe470b526055f6752c7530f26937,selfpromo,1,661
8db64747c055f6b9018eee603b62cb21dbd6d36d1e6812a9087682343a61b0db7,sponsor,1,662
8db64747c055f6b9018eee603b62cb21dbd6d36d1e6812a9087682343a61b0db7,selfpromo,1,663
6d1167296becb380d65c14631a5233f0b77206734e9d142989ba0b57a406ee807,sponsor,1,664
6d1167296becb380d65c14631a5233f0b77206734e9d142989ba0b57a406ee807,selfpromo,1,665
0dfd2dcba658f373b62e2d3d007389bf88c88b85ce5894ab5b9b990e42e0b5587,sponsor,1,666
0dfd2dcba658f373b62e2d3d007389bf88c88b85ce5894ab5b9b990e42e0b5587,selfpromo,1,667
1abad6e7575bf36ef341fa1e08dc0c8b63d397a0a7c99658b0a06446631987357,sponsor,1,668
1abad6e7575bf36ef341fa1e08dc0c8b63d397a0a7c99658b0a06446631987357,selfpromo,1,669
a481e652c7ef402e92c7cc43c923f6d1093d19ccd8c14d2693ba45e8195ca7df7,selfpromo,1,671
a481e652c7ef402e92c7cc43c923f6d1093d19ccd8c14d2693ba45e8195ca7df7,sponsor,2,670
8eda6d244a188a3007dea7ca04b756b2475ad0a220f54bf87b2f15fe83756d727,sponsor,1,672
8eda6d244a188a3007dea7ca04b756b2475ad0a220f54bf87b2f15fe83756d727,selfpromo,1,673
630766bba67440caa2fb848323f6f2ecf7d81983fca4a0065c0435ac47550d9d7,sponsor,1,674
630766bba67440caa2fb848323f6f2ecf7d81983fca4a0065c0435ac47550d9d7,selfpromo,1,675
f7517266025623c2f0dda52dfea104b422010249064e4061777d44bd4ff109417,interaction,1,676
f7517266025623c2f0dda52dfea104b422010249064e4061777d44bd4ff109417,selfpromo,1,677
66279dcf36998d2de0710bfe16aad4a9270f73eb4292ae0df1404c3703e767267,selfpromo,1,679
66279dcf36998d2de0710bfe16aad4a9270f73eb4292ae0df1404c3703e767267,sponsor,2,678
79b73bd14592bb05b47f81b15dd52c545b8ef95a262caf8b1405f5da5187ee367,selfpromo,1,1230
20b906ed00e0f954c2f418930bff1f54e311c7f42d8b78661fd447431a29f5377,selfpromo,1,681
3679b0247d19e519305a41a51d97e7eaa4fce2fb928a8d54fb1f610a9c01e5137,selfpromo,1,683
a980e08b5005b39a4d93c998d302ac5520eb15c16beb78d52ebe028ba63b3e647,sponsor,1,684
a980e08b5005b39a4d93c998d302ac5520eb15c16beb78d52ebe028ba63b3e647,selfpromo,1,685
d56e517760a4bd7f068f1553bc737c09fed55a5ab7313efbb4b8a33f64c924367,interaction,1,694
60ea53c6f2cc0274d0bfac16a60d52bf4921aefee3365dc51697eaf7eb8026c97,sponsor,1,686
60ea53c6f2cc0274d0bfac16a60d52bf4921aefee3365dc51697eaf7eb8026c97,selfpromo,1,687
88c420d0d2496417cf831a2f94d8ed8eaa26f49a68ba547c672fe47806cc7ef07,sponsor,1,688
88c420d0d2496417cf831a2f94d8ed8eaa26f49a68ba547c672fe47806cc7ef07,selfpromo,1,689
36aaeec06b09823df84d33fcd4937b23ac4e9539430a1b58e109cfaf89e449d97,selfpromo,1,690
36aaeec06b09823df84d33fcd4937b23ac4e9539430a1b58e109cfaf89e449d97,sponsor,1,691
e8c1f588a16d6e1e269e807757ece8f1e7dcc9b40566a182dd0e4170cf83ebdb7,selfpromo,1,692
e8c1f588a16d6e1e269e807757ece8f1e7dcc9b40566a182dd0e4170cf83ebdb7,sponsor,1,693
3679b0247d19e519305a41a51d97e7eaa4fce2fb928a8d54fb1f610a9c01e5137,sponsor,3,682
a3a725e8658156347571b0aa75d0ca1926688170c4603480354f8b3732096e477,sponsor,1,695
a3a725e8658156347571b0aa75d0ca1926688170c4603480354f8b3732096e477,selfpromo,1,696
3c4b7c8e34fd2ec00ea2872710de38562aaf4bd27274c73f4dd4d1e0636004117,sponsor,1,697
3c4b7c8e34fd2ec00ea2872710de38562aaf4bd27274c73f4dd4d1e0636004117,selfpromo,1,698
342f50728c545c7b12870aeb2af7b115aa4ab0cddef100302f4d2dda07d87fc87,sponsor,1,699
342f50728c545c7b12870aeb2af7b115aa4ab0cddef100302f4d2dda07d87fc87,selfpromo,1,700
188d16ceb3aab765e513b0483860fdeea53ca7e453ae0380c9cf0c9090e40d2e7,sponsor,3,645
a782d63d5cd5be6b87375f597b731b28719c771b519ee2c27aaf8db80d8673767,sponsor,1,701
a782d63d5cd5be6b87375f597b731b28719c771b519ee2c27aaf8db80d8673767,selfpromo,1,702
1245f04acb3475d030a69d8cf72ad33cb5f584bacc63911a349c96178a39b98f7,selfpromo,1,703
1245f04acb3475d030a69d8cf72ad33cb5f584bacc63911a349c96178a39b98f7,sponsor,1,704
8ab1e1df0258c75d7c8b0a8f7a45739963ed3cae07feb10458827bdc7d6f59cf7,selfpromo,1,705
8ab1e1df0258c75d7c8b0a8f7a45739963ed3cae07feb10458827bdc7d6f59cf7,sponsor,1,706
0db3aad34d3e3655853ace07c16dcf47379783363e4dcca00f61dca66f6d5b587,selfpromo,1,707
0db3aad34d3e3655853ace07c16dcf47379783363e4dcca00f61dca66f6d5b587,sponsor,1,708
9af5ce8eb8efb691cbec98515fbb14482e94370e88e8a0fcf207b0deaed2f4ce7,sponsor,1,709
9af5ce8eb8efb691cbec98515fbb14482e94370e88e8a0fcf207b0deaed2f4ce7,selfpromo,1,710
08ec4a84717266a2f73857e6c828469bbbfec7ecfbf42f4513524aca8cbc5ed07,outro,1,711
49c5bb1a38c3ad06bde21719474e2de6fe8fff97717c5c2d644aa2e155a382957,sponsor,1,712
49c5bb1a38c3ad06bde21719474e2de6fe8fff97717c5c2d644aa2e155a382957,selfpromo,1,713
833f40d65799d73acc15e92da4220d99aaa6cfbb07c35f00296b2b62fd1a978b7,sponsor,1,714
833f40d65799d73acc15e92da4220d99aaa6cfbb07c35f00296b2b62fd1a978b7,selfpromo,1,715
cdc53bb9dd0c00f413cccdc6ae9b42a7d69afff02f62e22de00a89305f742a887,selfpromo,1,717
a028be214eb1eb8c73e557d89760b9e92bc0ddb38bade839b37c7bb43dd2081e7,sponsor,3,735
b4d87af75485102bb6338d3631b4de20adf0cd5ad53ec24e52608134ba1db07f7,sponsor,1,718
b4d87af75485102bb6338d3631b4de20adf0cd5ad53ec24e52608134ba1db07f7,selfpromo,1,719
51b3a793844dccad2b54e0365be38be7e4ca325f37e3739736e079c2479c3d677,sponsor,1,720
51b3a793844dccad2b54e0365be38be7e4ca325f37e3739736e079c2479c3d677,intro,1,721
0b85c6c66bdaf87bcb2e21bc9526889a2898dd5e98887414e4714000ba19f59d7,selfpromo,1,722
0b85c6c66bdaf87bcb2e21bc9526889a2898dd5e98887414e4714000ba19f59d7,sponsor,1,723
43f742390beed63c5920aa18d9b1920841dfcd9e76350dcfce74b5627ebcf2937,selfpromo,1,724
43f742390beed63c5920aa18d9b1920841dfcd9e76350dcfce74b5627ebcf2937,sponsor,1,725
c6462084dec0c8d2ba3596da23f497b54abe06e7a1bce2c8c53783bf772e2c617,sponsor,1,726
c6462084dec0c8d2ba3596da23f497b54abe06e7a1bce2c8c53783bf772e2c617,selfpromo,1,727
b75118a48c5a5d2abe4e3335d12e3e677256dec11e8c15c54270b8d24f281e637,selfpromo,1,757
9308db0e835ff4c875a2117b16842d814acdd266173472dd0d08f52b195653cd7,sponsor,1,729
39d40c090a877e5b5b713236a85702b3ca408eee61acb4e273075de41ab9d3467,preview,1,758
39d40c090a877e5b5b713236a85702b3ca408eee61acb4e273075de41ab9d3467,intro,1,759
9308db0e835ff4c875a2117b16842d814acdd266173472dd0d08f52b195653cd7,interaction,1,730
cdc53bb9dd0c00f413cccdc6ae9b42a7d69afff02f62e22de00a89305f742a887,sponsor,4,716
9308db0e835ff4c875a2117b16842d814acdd266173472dd0d08f52b195653cd7,intro,3,728
9cf0a281de6b61489676c99f1ef082db9d86fff61292da1a5bb4fdfae48df6177,interaction,1,731
9cf0a281de6b61489676c99f1ef082db9d86fff61292da1a5bb4fdfae48df6177,selfpromo,1,732
3c27a6dbd8407942154c49e87731a8190976d42c5d65ce9c95e31882d83d19087,filler,1,733
3c27a6dbd8407942154c49e87731a8190976d42c5d65ce9c95e31882d83d19087,selfpromo,1,734
a028be214eb1eb8c73e557d89760b9e92bc0ddb38bade839b37c7bb43dd2081e7,selfpromo,1,736
ced82a2caab5b0441b436b74f1821493187b507054af25e4358fe53bf32da7db7,sponsor,1,737
ced82a2caab5b0441b436b74f1821493187b507054af25e4358fe53bf32da7db7,selfpromo,1,738
b7697e20357cee7f2404886ffd7eb2850c7a61f489b07a9eaa9cae54724129317,sponsor,1,739
bbe7f4406d07a98ad443edfc6165a2b1b743211430e602cb9f507b257fd829d97,preview,1,740
bbe7f4406d07a98ad443edfc6165a2b1b743211430e602cb9f507b257fd829d97,sponsor,1,741
9708598dc9265c372706b0eba17971f53e1b29b6e7dd28333494c8296ad1e9d97,preview,1,742
9708598dc9265c372706b0eba17971f53e1b29b6e7dd28333494c8296ad1e9d97,intro,1,743
ae0ad7633843beb1fdc021f7fc16ac13c59fb5d696b0e933670e8f9221a082757,selfpromo,1,744
ae0ad7633843beb1fdc021f7fc16ac13c59fb5d696b0e933670e8f9221a082757,sponsor,1,745
964cb182633ce79835146ab169f4769b850d5768edc93ebd30798ec90af10dde7,intro,1,746
55fd604abbe4f0fc7f07b4dd3296982f852fad930f75fa3fabf8d6ff7dcd01d47,selfpromo,1,747
55fd604abbe4f0fc7f07b4dd3296982f852fad930f75fa3fabf8d6ff7dcd01d47,sponsor,1,748
20b906ed00e0f954c2f418930bff1f54e311c7f42d8b78661fd447431a29f5377,sponsor,2,680
7affa78fcfe9676c1b1b109483e511946e0ee9a48974e80ea69f0bee167549a67,selfpromo,1,749
7affa78fcfe9676c1b1b109483e511946e0ee9a48974e80ea69f0bee167549a67,sponsor,1,750
3abd0239a5204e4dc1ea17ffe4102289c4a462d948f1a2f8825a655d82bde18f7,sponsor,1,751
5fb45775a928b61ff4b216644a8a87f7cb6818b0794a9e15ef10c5fb85c008847,sponsor,1,752
5fb45775a928b61ff4b216644a8a87f7cb6818b0794a9e15ef10c5fb85c008847,selfpromo,1,753
6b02840070a7be285ae8d3ac0b668c257e66e99ba319e9402c57bf400c3c87ca7,sponsor,1,754
6b02840070a7be285ae8d3ac0b668c257e66e99ba319e9402c57bf400c3c87ca7,selfpromo,1,755
af57fca79fb063fd153164147ed23327a097292f1980b85b42a1b63e166527fd7,interaction,1,760
136151142714bd941f546610ea63044c2f8476997c582e2e6f972df53c2f1b617,sponsor,2,761
136151142714bd941f546610ea63044c2f8476997c582e2e6f972df53c2f1b617,selfpromo,0,762
a77d02ecba3e3507d92fac9abf5acb1868851b8a36f54a05815da75df9d278a27,sponsor,1,763
49d9bf2b275b799f806881e6714870fb1144c0baed0ed8c995d1e42dece2ca0b7,music_offtopic,1,764
49d9bf2b275b799f806881e6714870fb1144c0baed0ed8c995d1e42dece2ca0b7,outro,1,765
8992126771024e4235f46d23e0bbad07fec5e818e7fd98693c8b7b10667769597,poi_highlight,1,766
d922d201597535b7f5e8c8f6a612a0d24a90d94712d5c3dfa125fc50f23f20c17,preview,1,767
d922d201597535b7f5e8c8f6a612a0d24a90d94712d5c3dfa125fc50f23f20c17,sponsor,1,768
314fc81ab23a227e5174fddc1f3c0743148c05374cab9886847160b15c94a1d27,sponsor,1,769
d228908af051a5eeb41c6e57d9add6ba0d2bad54456c478a70ae830bf69c82987,preview,1,770
d228908af051a5eeb41c6e57d9add6ba0d2bad54456c478a70ae830bf69c82987,sponsor,1,771
383e3e5b4685f5494351418396024e31cef0b4dbc846c93f289b29caa5fb8c3f7,sponsor,1,772
b2f364f4deb256d4556fa18e2d98ea952255db8a073219030302e38bddf834397,intro,1,773
f38d8cd30fe374fd30c8da350a2851586b75424323340dea3f3cdc346e8ed0017,outro,1,774
f38d8cd30fe374fd30c8da350a2851586b75424323340dea3f3cdc346e8ed0017,selfpromo,1,775
3be19fb79796e15d5edd3ed05dcd97e4a93038267d449ab78234e7c32b41df947,sponsor,1,776
949ceb264a327f61a8b5ca31fc3fcd87e19c133be42b3d56551b0b181db246887,sponsor,1,777
2fb98411050b35b1ebf6df78bb67da4b4792aeca297d9df1fae94756b2b7bccc7,sponsor,1,779
d30c39b9804bd7bbafda64b201adc3055561dce9f7b964d812aa31250d62bf867,sponsor,1,780
d30c39b9804bd7bbafda64b201adc3055561dce9f7b964d812aa31250d62bf867,selfpromo,1,781
8f9e8e0cb5f547d5bd50c4499f4165768c4fa665b4a55d32207c5737ae0ba2bf7,intro,1,782
1544fdddd53b652798d7c2b7962382285567fe3c4782f9c63c9f4597c1b7b0417,filler,1,783
1544fdddd53b652798d7c2b7962382285567fe3c4782f9c63c9f4597c1b7b0417,sponsor,1,784
3c9411c6d3bc1a306e40ee60b84ae88a63d6b43bf56d1d9a07a4036841a1b65d7,sponsor,1,785
3c9411c6d3bc1a306e40ee60b84ae88a63d6b43bf56d1d9a07a4036841a1b65d7,intro,1,786
4c6fa3c99abbcda5f3f89e2e74eb907a74bf536f41ab6b40180be6c9d3cebf6a7,sponsor,1,787
a40c7fd2852a2ea3aa39f5361ac7a245e778f8ab03524ded08a67e133d69cf217,filler,1,788
a40c7fd2852a2ea3aa39f5361ac7a245e778f8ab03524ded08a67e133d69cf217,sponsor,1,789
f9620aa8a51b8b10bef0445bc07bf4aef34d1ca3a8980406fdb1108ac5381ee17,preview,2,790
f9620aa8a51b8b10bef0445bc07bf4aef34d1ca3a8980406fdb1108ac5381ee17,outro,0,791
1a4710f0d53e9192f487ecb9ced87c61bc2ce995ba91a50070328fffdcecdc9f7,intro,1,792
594a80e49d50d98ac15df4f39e2d8d711dfe7887e6df156ba300502c4c8cc90a7,selfpromo,1,795
594a80e49d50d98ac15df4f39e2d8d711dfe7887e6df156ba300502c4c8cc90a7,interaction,1,796
e3e0237603d99f276aed921484e0cbbb06b7175cab5544bb67c80cfc6cc89ab57,selfpromo,1,797
e3e0237603d99f276aed921484e0cbbb06b7175cab5544bb67c80cfc6cc89ab57,interaction,1,798
9ba6f362e765aa84a0540d1337dfbcd26bbc500c7c5db15966400cdf0e0d84277,selfpromo,2,793
9ba6f362e765aa84a0540d1337dfbcd26bbc500c7c5db15966400cdf0e0d84277,interaction,0,794
2fb98411050b35b1ebf6df78bb67da4b4792aeca297d9df1fae94756b2b7bccc7,selfpromo,2,778
9cd5072b9390733f3b249db19044131a5254847cea7a572f8a6d61bb4870d8177,selfpromo,1,799
9cd5072b9390733f3b249db19044131a5254847cea7a572f8a6d61bb4870d8177,sponsor,1,800
f30c1687d1f0534ddad033fc3713d323ef0c7fca6e4fad3109309f3eb97d982f7,intro,1,801
f30c1687d1f0534ddad033fc3713d323ef0c7fca6e4fad3109309f3eb97d982f7,selfpromo,1,802
591eb2680c8721a1b862b492d5626d6692a560c6921ef7a6695b3a42ca51d78e7,music_offtopic,1,803
591eb2680c8721a1b862b492d5626d6692a560c6921ef7a6695b3a42ca51d78e7,sponsor,1,804
8ce349c23c453e84527eea7959039771de289a4c947e445f84970d1a7b8ff1fa7,music_offtopic,1,805
b75118a48c5a5d2abe4e3335d12e3e677256dec11e8c15c54270b8d24f281e637,sponsor,2,756
053032812168ea7eec2cf316eb337a23c7aaff0c26503eaf32bba6a571862e9b7,selfpromo,1,808
053032812168ea7eec2cf316eb337a23c7aaff0c26503eaf32bba6a571862e9b7,interaction,1,809
3517988adfe0fc0821b3853917ddc18332ec2771c1fbf42188e2d4e44b2da4897,selfpromo,1,810
3517988adfe0fc0821b3853917ddc18332ec2771c1fbf42188e2d4e44b2da4897,interaction,1,811
45bfb2e6c98f99f8c9729c20a52025c4a9914a51db48f5e66ce3ddcb03aa52ef7,selfpromo,1,812
45bfb2e6c98f99f8c9729c20a52025c4a9914a51db48f5e66ce3ddcb03aa52ef7,interaction,1,813
e75441e133ce244426f12db0ddf78ffd1046285031b3e0a84a49d475b4dfe48f7,selfpromo,1,814
e75441e133ce244426f12db0ddf78ffd1046285031b3e0a84a49d475b4dfe48f7,interaction,1,815
80a64519e7389ba245377f4dadf57f36417bde891a6d23495c1cf9aaf243781b7,selfpromo,1,816
80a64519e7389ba245377f4dadf57f36417bde891a6d23495c1cf9aaf243781b7,interaction,1,817
5eddb68db6157e2557ee87273dcf5d9691b56d66b63d47c0612e8b9ee13fa6077,selfpromo,2,806
5eddb68db6157e2557ee87273dcf5d9691b56d66b63d47c0612e8b9ee13fa6077,interaction,0,807
7efb8153545b2fe4dfb81b71913d15a42712a9c2899de7b011aed0436a23fa3b7,sponsor,1,818
7efb8153545b2fe4dfb81b71913d15a42712a9c2899de7b011aed0436a23fa3b7,selfpromo,1,819
e4bb97452f5d0456a40f9d621d5e3ba2e1c56de925406453a6ebb815ae942c187,sponsor,1,820
ad71297eabb690a8b364cf87a6e3f9823bf32a8b92b9ddfa33c13b8e0e305beb7,sponsor,1,821
6c0836ff4347bb90ef9ca47d4ab8e47411064f1072b9a1a0a235731ced8a995d7,music_offtopic,1,822
6c0836ff4347bb90ef9ca47d4ab8e47411064f1072b9a1a0a235731ced8a995d7,selfpromo,1,823
fdf7752ee56327b98d219de5cf0f3a567abf23b62e8ede4e07f4e1b940817a967,preview,1,824
fdf7752ee56327b98d219de5cf0f3a567abf23b62e8ede4e07f4e1b940817a967,sponsor,1,825
f863176bc5e20b3d6fa4d0c11e0a8b07a83c30ace7b0fda90b6472849c64258b7,intro,1,826
b946d95d50c13c7d8805f73634c1d7d2f8c167a37bd5ec055907944f398f5c8f7,selfpromo,1,827
b946d95d50c13c7d8805f73634c1d7d2f8c167a37bd5ec055907944f398f5c8f7,sponsor,1,828
63db19f156789fbcd5b7f3f280c3ebef86b18475be472c88aed2fc159c0c8f857,sponsor,1,829
117e2ea6dc3b6c75db2b9469fbaf6eb5fa15458050a17bf56d02024421e9cc957,outro,1,830
117e2ea6dc3b6c75db2b9469fbaf6eb5fa15458050a17bf56d02024421e9cc957,intro,1,831
030ff04b2e4c3616f8d48d082fbc589a42089efda6bcc51cf75bd3063af36e157,sponsor,1,832
c724ac5f79076c59d6c810c2d22b01d5f09310313d2ce98b55d007e69bf7e4e37,sponsor,1,833
c724ac5f79076c59d6c810c2d22b01d5f09310313d2ce98b55d007e69bf7e4e37,music_offtopic,1,834
527dad818acf200e303be5add966b9725970f97e8275b084a9859359e23af9207,selfpromo,1,1231
b5a9a474708e97d59160328c386850c8ce4572a5cb64dec2509b8076c74c6e6e7,selfpromo,1,836
567fc673898c266c813bdb4a71677309d13b6684a1a915adfc7b1af2c8f1d62a7,selfpromo,2,529
4df1b3c8ad23f735fa356df468cfadab15739607662ceec1456a4ba6a7a02c937,sponsor,1,837
4df1b3c8ad23f735fa356df468cfadab15739607662ceec1456a4ba6a7a02c937,selfpromo,1,838
e01d32dabc3c7987c08c27c2cd8b1c0686d781b365795bd0f1ce0e8a563beffb7,poi_highlight,1,839
bd51d81f8f3348f59c5555c9a52f9596a5bd7e5d5761ee58d1e84428fdeef0e57,selfpromo,1,840
bd51d81f8f3348f59c5555c9a52f9596a5bd7e5d5761ee58d1e84428fdeef0e57,sponsor,1,841
